 Energy [J/mol],Critical Geometry,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46,
  20000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  21000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  22000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  23000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  24000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  25000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  26000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  27000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  28000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  29000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  30000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  31000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  32000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  33000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  34000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
  35000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
